GeneName,URL
FAD2-1,HTTPS://biocyc.org/gene?orgid=META&id=G-9662
FAD2-2,HTTPS://biocyc.org/gene?orgid=META&id=G-9663
scrB,HTTPS://biocyc.org/gene?orgid=META&id=G-9671
FADX-1,HTTPS://biocyc.org/gene?orgid=META&id=G-9672
scrB,HTTPS://biocyc.org/gene?orgid=META&id=G-9673
FADX-2,HTTPS://biocyc.org/gene?orgid=META&id=G-9674
scrA,HTTPS://biocyc.org/gene?orgid=META&id=G-9676
TkFac,HTTPS://biocyc.org/gene?orgid=META&id=G-9677
FADX,HTTPS://biocyc.org/gene?orgid=META&id=G-9679
scrB,HTTPS://biocyc.org/gene?orgid=META&id=G-9680
scrK,HTTPS://biocyc.org/gene?orgid=META&id=G-9681
FADX,HTTPS://biocyc.org/gene?orgid=META&id=G-9685
FADX,HTTPS://biocyc.org/gene?orgid=META&id=G-9686
FADX,HTTPS://biocyc.org/gene?orgid=META&id=G-9687
scrB,HTTPS://biocyc.org/gene?orgid=META&id=G-9688
pTQPT1,HTTPS://biocyc.org/gene?orgid=META&id=G-9689
pRQPT1,HTTPS://biocyc.org/gene?orgid=META&id=G-9690
scrA,HTTPS://biocyc.org/gene?orgid=META&id=G-9691
GolS,HTTPS://biocyc.org/gene?orgid=META&id=G-9692
scrK,HTTPS://biocyc.org/gene?orgid=META&id=G-9695
hbd,HTTPS://biocyc.org/gene?orgid=META&id=G-97
frk,HTTPS://biocyc.org/gene?orgid=META&id=G-9704
HDH,HTTPS://biocyc.org/gene?orgid=META&id=G-9705
sucP,HTTPS://biocyc.org/gene?orgid=META&id=G-9706
scrP,HTTPS://biocyc.org/gene?orgid=META&id=G-9707
hoxZ,HTTPS://biocyc.org/gene?orgid=META&id=G-9708
frhA,HTTPS://biocyc.org/gene?orgid=META&id=G-9709
frhB,HTTPS://biocyc.org/gene?orgid=META&id=G-9710
frhG,HTTPS://biocyc.org/gene?orgid=META&id=G-9711
hndA,HTTPS://biocyc.org/gene?orgid=META&id=G-9712
hndB,HTTPS://biocyc.org/gene?orgid=META&id=G-9713
hndC,HTTPS://biocyc.org/gene?orgid=META&id=G-9714
hndD,HTTPS://biocyc.org/gene?orgid=META&id=G-9715
xfp,HTTPS://biocyc.org/gene?orgid=META&id=G-9716
xfp,HTTPS://biocyc.org/gene?orgid=META&id=G-9717
echA,HTTPS://biocyc.org/gene?orgid=META&id=G-9718
echB,HTTPS://biocyc.org/gene?orgid=META&id=G-9719
echC,HTTPS://biocyc.org/gene?orgid=META&id=G-9720
echD,HTTPS://biocyc.org/gene?orgid=META&id=G-9721
echE,HTTPS://biocyc.org/gene?orgid=META&id=G-9722
echF,HTTPS://biocyc.org/gene?orgid=META&id=G-9723
GolS-1,HTTPS://biocyc.org/gene?orgid=META&id=G-9727
ARD1,HTTPS://biocyc.org/gene?orgid=META&id=G-9728
GolS-1,HTTPS://biocyc.org/gene?orgid=META&id=G-9730
GolS-2,HTTPS://biocyc.org/gene?orgid=META&id=G-9731
CrOMT2,HTTPS://biocyc.org/gene?orgid=META&id=G-9732
ccl,HTTPS://biocyc.org/gene?orgid=META&id=G-9736
ccsB,HTTPS://biocyc.org/gene?orgid=META&id=G-9737
ccsA,HTTPS://biocyc.org/gene?orgid=META&id=G-9738
korD,HTTPS://biocyc.org/gene?orgid=META&id=G-9739
korG,HTTPS://biocyc.org/gene?orgid=META&id=G-9740
korB,HTTPS://biocyc.org/gene?orgid=META&id=G-9741
korA,HTTPS://biocyc.org/gene?orgid=META&id=G-9742
4'CGT,HTTPS://biocyc.org/gene?orgid=META&id=G-9743
cfiA,HTTPS://biocyc.org/gene?orgid=META&id=G-9744
cfiB,HTTPS://biocyc.org/gene?orgid=META&id=G-9745
BAS,HTTPS://biocyc.org/gene?orgid=META&id=G-9747
GLT2,HTTPS://biocyc.org/gene?orgid=META&id=G-9750
LOX1,HTTPS://biocyc.org/gene?orgid=META&id=G-9757
lox1-St-2,HTTPS://biocyc.org/gene?orgid=META&id=G-9758
CYP74D2,HTTPS://biocyc.org/gene?orgid=META&id=G-9759
AOS,HTTPS://biocyc.org/gene?orgid=META&id=G-9760
r9-LOX1,HTTPS://biocyc.org/gene?orgid=META&id=G-9764
HPL1,HTTPS://biocyc.org/gene?orgid=META&id=G-9765
HPL2,HTTPS://biocyc.org/gene?orgid=META&id=G-9766
hpaB,HTTPS://biocyc.org/gene?orgid=META&id=G-9767
CYP720B1,HTTPS://biocyc.org/gene?orgid=META&id=G-9768
TPS-LAS,HTTPS://biocyc.org/gene?orgid=META&id=G-9769
TPS-LAS,HTTPS://biocyc.org/gene?orgid=META&id=G-9770
TPS-Iso,HTTPS://biocyc.org/gene?orgid=META&id=G-9771
xylH,HTTPS://biocyc.org/gene?orgid=META&id=G-9772
xylI,HTTPS://biocyc.org/gene?orgid=META&id=G-9773
DODA,HTTPS://biocyc.org/gene?orgid=META&id=G-9774
TPS-Lim,HTTPS://biocyc.org/gene?orgid=META&id=G-9775
xylF,HTTPS://biocyc.org/gene?orgid=META&id=G-9776
TYDC2,HTTPS://biocyc.org/gene?orgid=META&id=G-9777
TPS-Lin,HTTPS://biocyc.org/gene?orgid=META&id=G-9778
TPS-Myr,HTTPS://biocyc.org/gene?orgid=META&id=G-9781
pct,HTTPS://biocyc.org/gene?orgid=META&id=G-9782
TPS-Pin,HTTPS://biocyc.org/gene?orgid=META&id=G-9784
TPS-Lon,HTTPS://biocyc.org/gene?orgid=META&id=G-9785
TPS-Far,HTTPS://biocyc.org/gene?orgid=META&id=G-9786
TPS-Bis,HTTPS://biocyc.org/gene?orgid=META&id=G-9787
TPS-Car,HTTPS://biocyc.org/gene?orgid=META&id=G-9788
cDOPA5GT,HTTPS://biocyc.org/gene?orgid=META&id=G-9789
cDOPA5GT,HTTPS://biocyc.org/gene?orgid=META&id=G-9790
dmpG,HTTPS://biocyc.org/gene?orgid=META&id=G-9791
dmpF,HTTPS://biocyc.org/gene?orgid=META&id=G-9793
LinS,HTTPS://biocyc.org/gene?orgid=META&id=G-9794
5-GT,HTTPS://biocyc.org/gene?orgid=META&id=G-9796
6-GT,HTTPS://biocyc.org/gene?orgid=META&id=G-9797
crt,HTTPS://biocyc.org/gene?orgid=META&id=G-98
dmpK,HTTPS://biocyc.org/gene?orgid=META&id=G-9806
dmpL,HTTPS://biocyc.org/gene?orgid=META&id=G-9807
dmpM,HTTPS://biocyc.org/gene?orgid=META&id=G-9808
dmpN,HTTPS://biocyc.org/gene?orgid=META&id=G-9809
dmpO,HTTPS://biocyc.org/gene?orgid=META&id=G-9810
dmpP,HTTPS://biocyc.org/gene?orgid=META&id=G-9811
ndoR,HTTPS://biocyc.org/gene?orgid=META&id=G-9812
ndoA,HTTPS://biocyc.org/gene?orgid=META&id=G-9813
ndoB,HTTPS://biocyc.org/gene?orgid=META&id=G-9814
ndoC,HTTPS://biocyc.org/gene?orgid=META&id=G-9815
nahB,HTTPS://biocyc.org/gene?orgid=META&id=G-9816
nahC,HTTPS://biocyc.org/gene?orgid=META&id=G-9817
nahD,HTTPS://biocyc.org/gene?orgid=META&id=G-9818
nahE,HTTPS://biocyc.org/gene?orgid=META&id=G-9819
nahF,HTTPS://biocyc.org/gene?orgid=META&id=G-9820
nahG,HTTPS://biocyc.org/gene?orgid=META&id=G-9821
ald,HTTPS://biocyc.org/gene?orgid=META&id=G-9822
pcaF,HTTPS://biocyc.org/gene?orgid=META&id=G-9823
aladh,HTTPS://biocyc.org/gene?orgid=META&id=G-9824
ald,HTTPS://biocyc.org/gene?orgid=META&id=G-9825
f-<i>E</i>&alpha;bis,HTTPS://biocyc.org/gene?orgid=META&id=G-9826
g-myr,HTTPS://biocyc.org/gene?orgid=META&id=G-9827
g-pin1,HTTPS://biocyc.org/gene?orgid=META&id=G-9828
g-lim1,HTTPS://biocyc.org/gene?orgid=META&id=G-9829
gg-agi,HTTPS://biocyc.org/gene?orgid=META&id=G-9831
TPS1,HTTPS://biocyc.org/gene?orgid=META&id=G-9834
TPS10,HTTPS://biocyc.org/gene?orgid=META&id=G-9837
GES,HTTPS://biocyc.org/gene?orgid=META&id=G-9838
ltaA,HTTPS://biocyc.org/gene?orgid=META&id=G-9839
gmd,HTTPS://biocyc.org/gene?orgid=META&id=G-9848
rmd,HTTPS://biocyc.org/gene?orgid=META&id=G-9851
gmd,HTTPS://biocyc.org/gene?orgid=META&id=G-9852
rmd,HTTPS://biocyc.org/gene?orgid=META&id=G-9853
cobD,HTTPS://biocyc.org/gene?orgid=META&id=G-9854
ENO1,HTTPS://biocyc.org/gene?orgid=META&id=G-9856
PGAM-i,HTTPS://biocyc.org/gene?orgid=META&id=G-9857
PSS1,HTTPS://biocyc.org/gene?orgid=META&id=G-9858
GmCK1,HTTPS://biocyc.org/gene?orgid=META&id=G-9860
GmCK2,HTTPS://biocyc.org/gene?orgid=META&id=G-9861
nthA,HTTPS://biocyc.org/gene?orgid=META&id=G-9862
nthB,HTTPS://biocyc.org/gene?orgid=META&id=G-9863
amiE,HTTPS://biocyc.org/gene?orgid=META&id=G-9864
GAPC,HTTPS://biocyc.org/gene?orgid=META&id=G-9865
Hxk2,HTTPS://biocyc.org/gene?orgid=META&id=G-9868
gal,HTTPS://biocyc.org/gene?orgid=META&id=G-9872
bedC1,HTTPS://biocyc.org/gene?orgid=META&id=G-9873
bedC2,HTTPS://biocyc.org/gene?orgid=META&id=G-9874
bedA,HTTPS://biocyc.org/gene?orgid=META&id=G-9875
bedB,HTTPS://biocyc.org/gene?orgid=META&id=G-9876
bedD,HTTPS://biocyc.org/gene?orgid=META&id=G-9877
gal,HTTPS://biocyc.org/gene?orgid=META&id=G-9879
gloA,HTTPS://biocyc.org/gene?orgid=META&id=G-9881
Cyp2e1,HTTPS://biocyc.org/gene?orgid=META&id=G-9888
GLDC,HTTPS://biocyc.org/gene?orgid=META&id=G-9891
AMT,HTTPS://biocyc.org/gene?orgid=META&id=G-9892
GCSH,HTTPS://biocyc.org/gene?orgid=META&id=G-9893
DLD,HTTPS://biocyc.org/gene?orgid=META&id=G-9894
PSD_Fi1,HTTPS://biocyc.org/gene?orgid=META&id=G-9895
NMT,HTTPS://biocyc.org/gene?orgid=META&id=G-9896
PLR-Fi1,HTTPS://biocyc.org/gene?orgid=META&id=G-9897
PLR,HTTPS://biocyc.org/gene?orgid=META&id=G-9898
SDH,HTTPS://biocyc.org/gene?orgid=META&id=G-9899
ptb,HTTPS://biocyc.org/gene?orgid=META&id=G-99
SDH,HTTPS://biocyc.org/gene?orgid=META&id=G-9900
CoOMT,HTTPS://biocyc.org/gene?orgid=META&id=G-9901
7OMT,HTTPS://biocyc.org/gene?orgid=META&id=G-9902
CYP80A1,HTTPS://biocyc.org/gene?orgid=META&id=G-9903
CYP81Q1,HTTPS://biocyc.org/gene?orgid=META&id=G-9904
CYP81Q2,HTTPS://biocyc.org/gene?orgid=META&id=G-9905
Ren2,HTTPS://biocyc.org/gene?orgid=META&id=G-9907
CASHT,HTTPS://biocyc.org/gene?orgid=META&id=G-9909
THT,HTTPS://biocyc.org/gene?orgid=META&id=G-9910
pstI,HTTPS://biocyc.org/gene?orgid=META&id=G-9911
aspB-2,HTTPS://biocyc.org/gene?orgid=META&id=G-9912
aspC,HTTPS://biocyc.org/gene?orgid=META&id=G-9913
mpd,HTTPS://biocyc.org/gene?orgid=META&id=G-9915
npcC,HTTPS://biocyc.org/gene?orgid=META&id=G-9916
nphA1,HTTPS://biocyc.org/gene?orgid=META&id=G-9917
nphA2,HTTPS://biocyc.org/gene?orgid=META&id=G-9918
malP,HTTPS://biocyc.org/gene?orgid=META&id=G-9919
macA,HTTPS://biocyc.org/gene?orgid=META&id=G-9920
pdeA,HTTPS://biocyc.org/gene?orgid=META&id=G-9921
pnpB,HTTPS://biocyc.org/gene?orgid=META&id=G-9922
pnpD,HTTPS://biocyc.org/gene?orgid=META&id=G-9923
pnpC1,HTTPS://biocyc.org/gene?orgid=META&id=G-9924
pnpE,HTTPS://biocyc.org/gene?orgid=META&id=G-9925
pnpA,HTTPS://biocyc.org/gene?orgid=META&id=G-9926
GOT1,HTTPS://biocyc.org/gene?orgid=META&id=G-9927
GOT1,HTTPS://biocyc.org/gene?orgid=META&id=G-9928
MDH1,HTTPS://biocyc.org/gene?orgid=META&id=G-9929
fruI,HTTPS://biocyc.org/gene?orgid=META&id=G-9931
fruK,HTTPS://biocyc.org/gene?orgid=META&id=G-9932
pyk,HTTPS://biocyc.org/gene?orgid=META&id=G-9933
pfkA,HTTPS://biocyc.org/gene?orgid=META&id=G-9934
pgi,HTTPS://biocyc.org/gene?orgid=META&id=G-9935
fruC,HTTPS://biocyc.org/gene?orgid=META&id=G-9936
fba,HTTPS://biocyc.org/gene?orgid=META&id=G-9937
ansB1,HTTPS://biocyc.org/gene?orgid=META&id=G-9938
tpiA,HTTPS://biocyc.org/gene?orgid=META&id=G-9939
tpiA,HTTPS://biocyc.org/gene?orgid=META&id=G-9940
LEUM_1961,HTTPS://biocyc.org/gene?orgid=META&id=G-9941
gnd,HTTPS://biocyc.org/gene?orgid=META&id=G-9942
zwf,HTTPS://biocyc.org/gene?orgid=META&id=G-9944
D-ldh,HTTPS://biocyc.org/gene?orgid=META&id=G-9945
pta,HTTPS://biocyc.org/gene?orgid=META&id=G-9946
Asns,HTTPS://biocyc.org/gene?orgid=META&id=G-9947
ldh2,HTTPS://biocyc.org/gene?orgid=META&id=G-9948
pfoA,HTTPS://biocyc.org/gene?orgid=META&id=G-9949
bmoX,HTTPS://biocyc.org/gene?orgid=META&id=G-9950
bmoY,HTTPS://biocyc.org/gene?orgid=META&id=G-9951
bmoZ,HTTPS://biocyc.org/gene?orgid=META&id=G-9952
bmoB,HTTPS://biocyc.org/gene?orgid=META&id=G-9953
bmoC,HTTPS://biocyc.org/gene?orgid=META&id=G-9954
Gls2,HTTPS://biocyc.org/gene?orgid=META&id=G-9955
GI:18042134,HTTPS://biocyc.org/gene?orgid=META&id=G-9956
mutA,HTTPS://biocyc.org/gene?orgid=META&id=G-9957
mutB,HTTPS://biocyc.org/gene?orgid=META&id=G-9958
gltA,HTTPS://biocyc.org/gene?orgid=META&id=G-9959
gltB,HTTPS://biocyc.org/gene?orgid=META&id=G-9960
gltD,HTTPS://biocyc.org/gene?orgid=META&id=G-9961
gltA,HTTPS://biocyc.org/gene?orgid=META&id=G-9964
gltB,HTTPS://biocyc.org/gene?orgid=META&id=G-9965
phbA,HTTPS://biocyc.org/gene?orgid=META&id=G-9968
phbB,HTTPS://biocyc.org/gene?orgid=META&id=G-9969
phbC,HTTPS://biocyc.org/gene?orgid=META&id=G-9970
pykF,HTTPS://biocyc.org/gene?orgid=META&id=G-9971
srlD,HTTPS://biocyc.org/gene?orgid=META&id=G-9972
gapC,HTTPS://biocyc.org/gene?orgid=META&id=G-9973
pfl,HTTPS://biocyc.org/gene?orgid=META&id=G-9974
gapN,HTTPS://biocyc.org/gene?orgid=META&id=G-9975
ldh,HTTPS://biocyc.org/gene?orgid=META&id=G-9976
adhE,HTTPS://biocyc.org/gene?orgid=META&id=G-9977
mtlD,HTTPS://biocyc.org/gene?orgid=META&id=G-9978
eno,HTTPS://biocyc.org/gene?orgid=META&id=G-9979
SSA_0078,HTTPS://biocyc.org/gene?orgid=META&id=G-9980
nagA,HTTPS://biocyc.org/gene?orgid=META&id=G-9982
nagB,HTTPS://biocyc.org/gene?orgid=META&id=G-9983
nanK,HTTPS://biocyc.org/gene?orgid=META&id=G-9984
fhs,HTTPS://biocyc.org/gene?orgid=META&id=G-9991
grdA,HTTPS://biocyc.org/gene?orgid=META&id=G-9995
grdC,HTTPS://biocyc.org/gene?orgid=META&id=G-9996
grdB,HTTPS://biocyc.org/gene?orgid=META&id=G-9997
sgcB,HTTPS://biocyc.org/gene?orgid=META&id=G0-10241
kdpF,HTTPS://biocyc.org/gene?orgid=META&id=G0-10439
cydX,HTTPS://biocyc.org/gene?orgid=META&id=G0-10441
arnE,HTTPS://biocyc.org/gene?orgid=META&id=G0-10460
cydH,HTTPS://biocyc.org/gene?orgid=META&id=G0-10594
glcF,HTTPS://biocyc.org/gene?orgid=META&id=G0-8601
yoeB,HTTPS://biocyc.org/gene?orgid=META&id=G0-9121
alaB,HTTPS://biocyc.org/gene?orgid=META&id=G0-9281
pdxB,HTTPS://biocyc.org/gene?orgid=META&id=G0-9461
thiS,HTTPS://biocyc.org/gene?orgid=META&id=G1
cbiO1,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-158
cbiO2,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-159
cbiQ,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-160
queK,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-1824
CD630_16830,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-1825
queL,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-1826
kamA,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-2408
tgt,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-2962
queA,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-2964
t4LhypD,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-3449
ldhA,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-500
hadA,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-501
hadI,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-502
hadB,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-503
hadC,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-504
cueH,HTTPS://biocyc.org/gene?orgid=META&id=G12WB-675
ino1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4160
ethA2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4192
ldt,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4233
mak,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4244
fbpC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4246
Rv0161,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4279
adhE,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4280
gabD1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4354
fadE5,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4366
stf0,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4418
fgd1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4532
icl,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4594
pcaA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4597
murB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4610
cmaA2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4635
fabH,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4666
menB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4681
menJ,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4694
hadA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4777
hadB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4778
hadC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4779
mmaA4,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4785
mmaA3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4786
mmaA2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4787
mmaA1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4788
mshD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-4968
cysK2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5002
gltA2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5050
pgi,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5101
sucC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5106
sucD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5107
echA9,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5233
mca,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5244
Rv1086,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5248
fumC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5263
hsdD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5271
echA11,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5308
echA10,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5309
mcr,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5310
pimE,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5327
mshB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5339
msl3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5349
papA3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5351
chp2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5353
fadD36,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5362
glgM,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5382
glgC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5383
lpqX,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5399
mdh,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5411
Rv1248c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5419
Rv1273c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5445
wecA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5476
murA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5489
glgB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5505
glgE,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5506
mec,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5513
cysO,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5514
cysM,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5515
murI,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5517
Rv1349,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5529
acn,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5659
fabG1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5667
inhA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5668
pks8,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5852
pks17,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5853
tlyA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5885
Rv1700,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5891
Rv1747,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5942
Rv1771,HTTPS://biocyc.org/gene?orgid=META&id=G185E-5967
glcB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6032
fbpB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6081
katG,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6105
otsB1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6208
pks12,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6251
ppm1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6255
pafA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6303
pup,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6317
dop,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6318
uppP,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6342
murC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6360
murG,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6361
murD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6363
mraY,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6364
murF,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6365
murE,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6366
pimB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6398
fabD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6458
kasA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6461
kasB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6462
accD6,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6463
mscR,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6476
cyp124,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6483
stf3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6484
cyp128,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6485
Rv2275,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6493
cyp121,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6494
uppS,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6587
korB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6686
korA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6687
Rv2509,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6745
fas,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6762
Rv2611c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6854
pgsA1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6855
aftC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6921
ppgK,HTTPS://biocyc.org/gene?orgid=META&id=G185E-6950
thyX,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7003
thyA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7013
dapB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7022
ald,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7029
gorA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7106
tesA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7181
papA5,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7192
Rv2949c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7203
Rv2951c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7205
Rv2952,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7206
Rv2953,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7207
Rv2954c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7208
Rv2955c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7209
Rv2956,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7210
Rv2957,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7211
Rv2958c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7212
Rv2959c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7213
Rv2962c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7216
ddl,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7236
fbiD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7238
mutT1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7240
pgmA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7330
mymA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7345
moeZ,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7476
desA3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7503
Rv3230c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7504
tmk,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7521
rubB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7524
alkB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7526
fbiA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7535
fbiB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7536
wbbL,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7539
accD5,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7554
accA3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7559
sdhA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7593
icd1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7615
Rv3377c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7653
Rv3378c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7654
Rv3398c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7675
